type	latitude	longitude	altitude (m)	name	desc
T	45.515580000	3.263070000	376.2		
T	45.515090000	3.263210000	376.0		
T	45.514410000	3.263360000	376.7		
T	45.514070000	3.263430000	377.0		
T	45.514050000	3.263430000	377.0		
T	45.513940000	3.263460000	377.0		
T	45.513750000	3.263490000	376.9		
T	45.513240000	3.263570000	376.9		
T	45.513180000	3.263580000	377.0		
T	45.512350000	3.263710000	377.9		
T	45.512000000	3.263740000	378.4		
T	45.511800000	3.263750000	378.8		
T	45.511750000	3.263760000	378.8		
T	45.511660000	3.263770000	378.9		
T	45.511590000	3.263770000	378.9		
T	45.511410000	3.263790000	378.7		
T	45.511270000	3.263800000	378.6		
T	45.510850000	3.263810000	378.3		
T	45.510220000	3.263820000	377.5		
T	45.509520000	3.263790000	377.4		
T	45.508320000	3.263670000	378.6		
T	45.507840000	3.263610000	377.1		
T	45.507790000	3.263620000	376.9		
T	45.507760000	3.263630000	376.8		
T	45.507730000	3.263670000	376.7		
T	45.507710000	3.263750000	376.6		
T	45.507690000	3.263840000	376.5		
T	45.507680000	3.264020000	376.5		
T	45.507610000	3.265580000	376.1		
T	45.507570000	3.266380000	376.7		
T	45.507560000	3.266460000	376.8		
T	45.507550000	3.266510000	376.8		
T	45.507530000	3.266540000	376.9		
T	45.507490000	3.266580000	376.9		
T	45.507460000	3.266590000	376.9		
T	45.507360000	3.266590000	376.9		
T	45.506830000	3.266550000	376.9		
T	45.506640000	3.266540000	376.9		
T	45.506460000	3.266520000	377.3		
T	45.506100000	3.266490000	378.0		
T	45.505280000	3.266420000	377.9		
T	45.504360000	3.266330000	377.9		
T	45.503160000	3.266220000	377.8		
T	45.502460000	3.266150000	377.0		
T	45.502020000	3.266110000	376.8		
T	45.501890000	3.266070000	376.8		
T	45.501820000	3.266050000	376.8		
T	45.501780000	3.266020000	376.8		
T	45.501740000	3.265990000	376.8		
T	45.501700000	3.266010000	376.8		
T	45.501610000	3.266060000	376.8		
T	45.501520000	3.266080000	376.9		
T	45.501520000	3.266080000	376.9		
T	45.501500000	3.266130000	376.8		
T	45.501480000	3.266180000	376.8		
T	45.501460000	3.266240000	376.8		
T	45.501440000	3.266340000	376.7		
T	45.501410000	3.266700000	376.3		
T	45.501350000	3.267750000	376.1		
T	45.501270000	3.268760000	376.5		
T	45.501250000	3.268980000	376.5		
T	45.501230000	3.269130000	376.5		
T	45.501180000	3.269380000	376.2		
T	45.501150000	3.269550000	375.9		
T	45.501140000	3.269600000	375.8		
T	45.501110000	3.269760000	375.6		
T	45.501100000	3.269840000	375.5		
T	45.501090000	3.269880000	375.5		
T	45.501060000	3.269940000	375.3		
T	45.501020000	3.269980000	375.2		
T	45.500980000	3.270010000	375.2		
T	45.500930000	3.270020000	375.1		
T	45.500890000	3.270030000	375.1		
T	45.500830000	3.270030000	375.0		
T	45.500750000	3.270010000	375.0		
T	45.500480000	3.269900000	375.2		
T	45.500390000	3.269860000	375.3		
T	45.500120000	3.269740000	375.6		
T	45.499720000	3.269570000	376.2		
T	45.499440000	3.269470000	376.5		
T	45.499190000	3.269420000	376.7		
T	45.498940000	3.269370000	377.1		
T	45.498700000	3.269320000	377.5		
T	45.498470000	3.269240000	377.8		
T	45.498260000	3.269140000	377.9		
T	45.498120000	3.269100000	377.8		
T	45.497950000	3.269090000	377.6		
T	45.497900000	3.269090000	377.5		
T	45.497820000	3.269100000	377.4		
T	45.497760000	3.269110000	377.4		
T	45.497730000	3.269120000	377.3		
T	45.497700000	3.269140000	377.3		
T	45.497550000	3.269230000	377.1		
T	45.497460000	3.269290000	377.0		
T	45.497460000	3.269290000	377.0		
T	45.497420000	3.269160000	377.0		
T	45.497370000	3.269000000	377.2		
T	45.497310000	3.268760000	377.5		
T	45.497240000	3.268510000	377.8		
T	45.497240000	3.268510000	377.8		
T	45.497180000	3.268520000	377.8		
T	45.496930000	3.268580000	377.7		
T	45.496590000	3.268650000	377.7		
T	45.496240000	3.268740000	378.3		
T	45.495840000	3.268840000	379.0		
T	45.495400000	3.268940000	379.5		
T	45.495070000	3.269020000	379.9		
T	45.494790000	3.269090000	380.0		
T	45.494530000	3.269180000	380.0		
T	45.494160000	3.269270000	380.0		
T	45.493870000	3.269350000	380.0		
T	45.493480000	3.269440000	380.0		
T	45.492950000	3.269570000	380.2		
T	45.492590000	3.269660000	380.5		
T	45.492410000	3.269690000	380.7		
T	45.492300000	3.269720000	380.9		
T	45.492010000	3.269750000	381.3		
T	45.491850000	3.269790000	381.5		
T	45.491730000	3.269830000	381.7		
T	45.491690000	3.269840000	381.8		
T	45.491670000	3.269860000	381.8		
T	45.491610000	3.269870000	381.8		
T	45.491570000	3.269890000	381.9		
T	45.491410000	3.269940000	381.9		
T	45.491230000	3.270000000	382.0		
T	45.491030000	3.270060000	382.0		
T	45.490730000	3.270180000	381.9		
T	45.490410000	3.270310000	381.7		
T	45.490240000	3.270390000	381.6		
T	45.490220000	3.270400000	381.6		
T	45.490200000	3.270400000	381.6		
T	45.490180000	3.270410000	381.6		
T	45.490160000	3.270400000	381.6		
T	45.490150000	3.270400000	381.6		
T	45.490120000	3.270390000	381.5		
T	45.490100000	3.270380000	381.5		
T	45.490090000	3.270370000	381.5		
T	45.490050000	3.270360000	381.5		
T	45.489940000	3.270310000	381.4		
T	45.489830000	3.270280000	381.5		
T	45.489720000	3.270260000	381.5		
T	45.489540000	3.270250000	381.7		
T	45.489370000	3.270220000	381.8		
T	45.489260000	3.270210000	381.9		
T	45.489110000	3.270170000	382.0		
T	45.488950000	3.270130000	382.1		
T	45.488740000	3.270060000	382.1		
T	45.488540000	3.269990000	382.0		
T	45.488210000	3.269860000	381.7		
T	45.488080000	3.269800000	381.5		
T	45.487970000	3.269750000	381.4		
T	45.487850000	3.269710000	381.3		
T	45.487730000	3.269690000	381.2		
T	45.487620000	3.269670000	381.1		
T	45.487480000	3.269630000	381.0		
T	45.487180000	3.269540000	381.2		
T	45.486900000	3.269450000	381.5		
T	45.486580000	3.269340000	381.8		
T	45.486460000	3.269310000	381.8		
T	45.486390000	3.269290000	381.8		
T	45.486310000	3.269270000	381.8		
T	45.485960000	3.269170000	382.0		
T	45.485680000	3.269080000	382.2		
T	45.485430000	3.268980000	382.4		
T	45.485230000	3.268880000	382.5		
T	45.485090000	3.268830000	382.5		
T	45.484830000	3.268760000	382.6		
T	45.484530000	3.268670000	382.6		
T	45.484350000	3.268620000	382.6		
T	45.484210000	3.268560000	382.5		
T	45.484080000	3.268460000	382.4		
T	45.483950000	3.268350000	382.3		
T	45.483840000	3.268240000	382.3		
T	45.483660000	3.268080000	382.4		
T	45.483430000	3.267890000	382.4		
T	45.483320000	3.267770000	382.4		
T	45.483210000	3.267620000	382.4		
T	45.483100000	3.267470000	382.6		
T	45.482960000	3.267260000	382.8		
T	45.482800000	3.267060000	382.9		
T	45.482610000	3.266840000	383.0		
T	45.482370000	3.266620000	383.1		
T	45.482330000	3.266590000	383.2		
T	45.482260000	3.266550000	383.2		
T	45.482200000	3.266520000	383.3		
T	45.482080000	3.266430000	383.4		
T	45.481990000	3.266360000	383.4		
T	45.481960000	3.266330000	383.4		
T	45.481880000	3.266220000	383.3		
T	45.481780000	3.266090000	383.3		
T	45.481700000	3.265960000	383.1		
T	45.481600000	3.265840000	383.2		
T	45.481500000	3.265730000	383.4		
T	45.481380000	3.265630000	383.7		
T	45.481250000	3.265530000	384.0		
T	45.481080000	3.265440000	384.4		
T	45.480890000	3.265340000	384.9		
T	45.480550000	3.265230000	384.6		
T	45.480220000	3.265150000	384.1		
T	45.480070000	3.265120000	384.0		
T	45.479950000	3.265100000	383.8		
T	45.479840000	3.265060000	383.6		
T	45.479740000	3.264970000	383.3		
T	45.479620000	3.264850000	382.9		
T	45.479410000	3.264590000	382.3		
T	45.479040000	3.264060000	382.0		
T	45.478910000	3.263870000	382.1		
T	45.478820000	3.263770000	382.2		
T	45.478750000	3.263710000	382.3		
T	45.478640000	3.263670000	382.4		
T	45.478300000	3.263570000	382.7		
T	45.477850000	3.263440000	382.9		
T	45.477480000	3.263320000	383.1		
T	45.477060000	3.263160000	384.0		
T	45.476690000	3.263050000	384.6		
T	45.476690000	3.263050000	384.6		
T	45.476500000	3.263010000	384.5		
T	45.476380000	3.262980000	384.5		
T	45.476210000	3.262930000	384.5		
T	45.476090000	3.262880000	384.6		
T	45.475990000	3.262840000	384.7		
T	45.475870000	3.262750000	385.1		
T	45.475720000	3.262640000	385.4		
T	45.475620000	3.262570000	385.5		
T	45.475620000	3.262570000	385.5		
T	45.475540000	3.262560000	385.4		
T	45.475440000	3.262530000	385.4		
T	45.475240000	3.262460000	385.4		
T	45.474890000	3.262360000	385.4		
T	45.474640000	3.262280000	385.5		
T	45.474410000	3.262220000	385.5		
T	45.474250000	3.262190000	385.6		
T	45.474100000	3.262170000	385.7		
T	45.473960000	3.262150000	386.2		
T	45.473820000	3.262180000	386.4		
T	45.473730000	3.262210000	386.4		
T	45.473530000	3.262290000	386.5		
T	45.473370000	3.262360000	386.6		
T	45.473160000	3.262490000	386.3		
T	45.473020000	3.262580000	386.2		
T	45.472850000	3.262740000	386.1		
T	45.472710000	3.262860000	386.0		
T	45.472590000	3.262940000	385.9		
T	45.472500000	3.262990000	385.8		
T	45.472400000	3.263030000	386.0		
T	45.472260000	3.263070000	386.3		
T	45.471930000	3.263160000	386.9		
T	45.471810000	3.263190000	387.1		
T	45.471740000	3.263200000	387.3		
T	45.471540000	3.263240000	387.8		
T	45.471330000	3.263260000	388.4		
T	45.471100000	3.263270000	389.2		
T	45.470870000	3.263270000	390.0		
T	45.470710000	3.263270000	390.3		
T	45.470390000	3.263220000	390.7		
T	45.470230000	3.263280000	390.8		
T	45.470080000	3.263260000	391.0		
T	45.470080000	3.263260000	391.0		
T	45.470030000	3.263300000	391.0		
T	45.469980000	3.263320000	391.1		
T	45.469740000	3.263470000	391.2		
T	45.469610000	3.263540000	391.4		
T	45.469400000	3.263660000	391.8		
T	45.469150000	3.263810000	392.5		
T	45.469030000	3.263900000	392.5		
T	45.468810000	3.264020000	392.7		
T	45.468660000	3.264070000	392.8		
T	45.468540000	3.264100000	392.9		
T	45.468420000	3.264130000	393.0		
T	45.468380000	3.264140000	393.0		
T	45.468270000	3.264170000	393.0		
T	45.468200000	3.264180000	393.0		
T	45.468130000	3.264200000	392.9		
T	45.468060000	3.264230000	392.8		
T	45.468010000	3.264240000	392.8		
T	45.467940000	3.264250000	392.8		
T	45.467850000	3.264270000	392.8		
T	45.467730000	3.264290000	392.8		
T	45.467620000	3.264300000	392.8		
T	45.467450000	3.264340000	392.7		
T	45.467040000	3.264360000	392.2		
T	45.466920000	3.264330000	392.1		
T	45.466840000	3.264340000	392.0		
T	45.466750000	3.264360000	391.9		
T	45.466660000	3.264370000	391.7		
T	45.466450000	3.264380000	391.4		
T	45.466240000	3.264410000	391.0		
T	45.466150000	3.264410000	390.9		
T	45.466000000	3.264440000	390.6		
T	45.465770000	3.264500000	390.2		
T	45.465620000	3.264520000	390.2		
T	45.465480000	3.264530000	390.1		
T	45.465430000	3.264540000	390.1		
T	45.465150000	3.264580000	390.0		
T	45.464810000	3.264610000	390.6		
T	45.464600000	3.264650000	391.3		
T	45.464450000	3.264690000	391.7		
T	45.464300000	3.264780000	392.0		
T	45.464260000	3.264800000	392.1		
T	45.464170000	3.264890000	392.3		
T	45.464060000	3.265040000	392.2		
T	45.463960000	3.265210000	392.1		
T	45.463870000	3.265380000	392.0		
T	45.463800000	3.265500000	391.9		
T	45.463690000	3.265750000	391.9		
T	45.463480000	3.266180000	391.6		
T	45.463320000	3.266340000	391.8		
T	45.463230000	3.266370000	392.1		
T	45.463170000	3.266360000	392.4		
T	45.463170000	3.266360000	392.4		
T	45.463120000	3.266510000	392.2		
T	45.463090000	3.266670000	391.9		
T	45.463070000	3.266810000	392.1		
T	45.463010000	3.267230000	392.7		
T	45.463010000	3.267320000	392.8		
T	45.463010000	3.267340000	392.8		
T	45.462990000	3.267630000	393.1		
T	45.462990000	3.267670000	393.1		
T	45.462990000	3.267720000	393.2		
T	45.462970000	3.267810000	393.2		
T	45.462950000	3.268210000	393.5		
T	45.462950000	3.268670000	393.3		
T	45.462940000	3.269390000	392.7		
T	45.462930000	3.269940000	392.1		
T	45.462930000	3.270150000	391.7		
T	45.462900000	3.271090000	390.1		
T	45.462890000	3.271510000	389.3		
T	45.462880000	3.271870000	389.2		
T	45.462870000	3.272670000	389.7		
T	45.462860000	3.273580000	389.2		
T	45.462850000	3.273840000	388.8		
T	45.462850000	3.273890000	388.7		
T	45.462850000	3.273940000	388.6		
T	45.462830000	3.274640000	387.0		
T	45.462820000	3.274850000	386.4		
T	45.462810000	3.275280000	386.1		
T	45.462800000	3.275460000	386.2		
T	45.462790000	3.276060000	386.6		
T	45.462780000	3.276670000	387.3		
T	45.462730000	3.278160000	387.5		
T	45.462720000	3.278480000	387.5		
T	45.462680000	3.278680000	387.6		
T	45.462650000	3.280370000	387.2		
T	45.462640000	3.280630000	386.9		
T	45.462630000	3.281020000	386.5		
T	45.462620000	3.281300000	386.2		
T	45.462600000	3.282390000	386.1		
T	45.462610000	3.282600000	386.4		
T	45.462620000	3.282840000	386.9		
T	45.462620000	3.282910000	387.1		
T	45.462620000	3.282980000	387.2		
T	45.462620000	3.283180000	387.7		
T	45.462560000	3.285300000	387.5		
T	45.462520000	3.286740000	388.0		
T	45.462450000	3.288930000	389.0		
T	45.462450000	3.289080000	389.0		
T	45.462420000	3.290240000	389.6		
T	45.462390000	3.291280000	389.1		
T	45.462380000	3.292010000	389.6		
T	45.462360000	3.292940000	390.3		
T	45.462360000	3.293180000	390.4		
T	45.462350000	3.293570000	390.7		
T	45.462350000	3.293860000	390.9		
T	45.462350000	3.294040000	391.0		
T	45.462340000	3.294200000	391.2		
T	45.462330000	3.294310000	391.2		
T	45.462330000	3.294410000	391.2		
T	45.462320000	3.294520000	391.3		
T	45.462310000	3.294650000	391.4		
T	45.462300000	3.294730000	391.4		
T	45.462290000	3.294810000	391.5		
T	45.462270000	3.294960000	391.7		
T	45.462240000	3.295100000	391.8		
T	45.462220000	3.295210000	391.8		
T	45.462190000	3.295320000	391.9		
T	45.462150000	3.295460000	392.1		
T	45.462100000	3.295650000	392.1		
T	45.462050000	3.295810000	392.2		
T	45.462010000	3.295960000	392.2		
T	45.461960000	3.296100000	392.2		
T	45.461910000	3.296210000	392.2		
T	45.461850000	3.296340000	392.2		
T	45.461810000	3.296440000	392.1		
T	45.461770000	3.296530000	392.0		
T	45.461730000	3.296600000	392.0		
T	45.461690000	3.296690000	391.9		
T	45.461610000	3.296830000	392.6		
T	45.461510000	3.297010000	393.5		
T	45.461110000	3.297700000	394.7		
T	45.460950000	3.297980000	394.3		
T	45.460750000	3.298320000	393.9		
T	45.460680000	3.298440000	394.0		
T	45.460620000	3.298530000	394.2		
T	45.460570000	3.298620000	394.3		
T	45.460440000	3.298810000	394.5		
T	45.460350000	3.298940000	394.6		
T	45.460200000	3.299120000	394.8		
T	45.460080000	3.299260000	395.0		
T	45.459990000	3.299370000	395.1		
T	45.459910000	3.299460000	395.1		
T	45.459810000	3.299570000	395.1		
T	45.459700000	3.299680000	395.0		
T	45.459580000	3.299790000	394.9		
T	45.459500000	3.299850000	394.8		
T	45.459440000	3.299910000	394.7		
T	45.459370000	3.299960000	394.6		
T	45.459290000	3.300010000	394.5		
T	45.459190000	3.300090000	394.5		
T	45.459090000	3.300160000	394.7		
T	45.458750000	3.300370000	395.3		
T	45.458520000	3.300520000	395.2		
T	45.458430000	3.300580000	395.1		
T	45.458340000	3.300630000	394.9		
T	45.458160000	3.300720000	395.7		
T	45.457980000	3.300820000	396.1		
T	45.457880000	3.300860000	396.6		
T	45.457780000	3.300910000	397.0		
T	45.457610000	3.300980000	397.5		
T	45.457150000	3.301150000	399.0		
T	45.456690000	3.301310000	399.7		
T	45.456210000	3.301480000	400.1		
T	45.455750000	3.301660000	399.3		
T	45.455480000	3.301750000	399.1		
T	45.455210000	3.301820000	398.9		
T	45.455130000	3.301830000	399.0		
T	45.455060000	3.301840000	399.0		
T	45.454450000	3.301940000	400.3		
T	45.454220000	3.301980000	400.5		
T	45.454140000	3.302000000	400.6		
T	45.454080000	3.302020000	400.8		
T	45.454020000	3.302050000	400.7		
T	45.453940000	3.302090000	400.5		
T	45.453850000	3.302130000	400.3		
T	45.453780000	3.302170000	399.9		
T	45.453700000	3.302210000	399.6		
T	45.453640000	3.302240000	399.2		
T	45.453570000	3.302270000	398.9		
T	45.453510000	3.302300000	398.4		
T	45.453440000	3.302330000	398.0		
T	45.453360000	3.302360000	397.6		
T	45.453100000	3.302460000	395.8		
T	45.453020000	3.302490000	395.4		
T	45.452980000	3.302510000	395.2		
T	45.452950000	3.302520000	395.3		
T	45.452930000	3.302540000	395.3		
T	45.452920000	3.302560000	395.3		
T	45.452900000	3.302580000	395.3		
T	45.452900000	3.302580000	395.3		
T	45.452880000	3.302610000	395.3		
T	45.452860000	3.302650000	395.2		
T	45.452850000	3.302670000	395.1		
T	45.452840000	3.302690000	395.1		
T	45.452830000	3.302730000	395.0		
T	45.452830000	3.302770000	394.8		
T	45.452820000	3.302810000	394.7		
T	45.452810000	3.302890000	394.4		
T	45.452710000	3.304050000	397.3		
T	45.452710000	3.304150000	397.9		
T	45.452690000	3.304290000	399.9		
T	45.452680000	3.304400000	401.5		
T	45.452670000	3.304470000	402.5		
T	45.452660000	3.304510000	402.9		
T	45.452650000	3.304570000	403.7		
T	45.452620000	3.304700000	404.9		
T	45.452570000	3.304840000	405.4		
T	45.452540000	3.304920000	405.4		
T	45.452490000	3.305030000	405.3		
T	45.452450000	3.305100000	405.8		
T	45.452400000	3.305170000	406.0		
T	45.452340000	3.305250000	406.1		
T	45.452280000	3.305340000	406.2		
T	45.452160000	3.305500000	405.7		
T	45.451290000	3.306560000	399.7		
T	45.451170000	3.306700000	399.4		
T	45.450810000	3.307120000	398.7		
T	45.450560000	3.307410000	399.4		
T	45.450530000	3.307460000	399.6		
T	45.450440000	3.307600000	399.8		
T	45.450380000	3.307690000	399.8		
T	45.450320000	3.307790000	399.8		
T	45.450250000	3.307930000	399.8		
T	45.450100000	3.308220000	399.1		
T	45.449850000	3.308710000	399.2		
T	45.449790000	3.308820000	399.3		
T	45.449740000	3.308930000	399.4		
T	45.449710000	3.309000000	399.5		
T	45.449680000	3.309080000	399.7		
T	45.449650000	3.309170000	399.8		
T	45.449620000	3.309260000	399.7		
T	45.449600000	3.309380000	399.7		
T	45.449580000	3.309480000	399.7		
T	45.449570000	3.309580000	399.8		
T	45.449550000	3.309670000	399.7		
T	45.449530000	3.309840000	399.7		
T	45.449520000	3.309990000	399.8		
T	45.449510000	3.310090000	399.6		
T	45.449510000	3.310180000	399.7		
T	45.449500000	3.310280000	399.5		
T	45.449510000	3.310370000	399.7		
T	45.449510000	3.310440000	399.8		
T	45.449530000	3.310520000	400.1		
T	45.449540000	3.310600000	400.3		
T	45.449570000	3.310680000	400.8		
T	45.449610000	3.310770000	401.4		
T	45.449650000	3.310870000	401.7		
T	45.449700000	3.310960000	401.7		
T	45.449740000	3.311030000	401.6		
T	45.449790000	3.311100000	401.5		
T	45.449840000	3.311180000	401.3		
T	45.450080000	3.311490000	400.6		
T	45.450120000	3.311550000	400.6		
T	45.450230000	3.311710000	400.9		
T	45.450280000	3.311800000	401.2		
T	45.450340000	3.311900000	401.7		
T	45.450390000	3.311990000	402.1		
T	45.450430000	3.312080000	402.3		
T	45.450470000	3.312170000	402.4		
T	45.450510000	3.312270000	402.6		
T	45.450570000	3.312410000	402.8		
T	45.450600000	3.312520000	402.7		
T	45.450660000	3.312700000	402.5		
T	45.450680000	3.312770000	402.4		
T	45.450710000	3.312900000	401.9		
T	45.450790000	3.313330000	399.6		
T	45.450840000	3.313590000	398.2		
T	45.451230000	3.314940000	394.0		
T	45.451470000	3.315740000	395.1		
T	45.451490000	3.315830000	395.2		
T	45.451540000	3.316010000	395.6		
T	45.451570000	3.316110000	395.9		
T	45.451680000	3.316540000	397.0		
T	45.451720000	3.316710000	397.4		
T	45.451760000	3.316970000	396.9		
T	45.451760000	3.316970000	396.9		
T	45.451740000	3.317090000	396.3		
T	45.451700000	3.318230000	392.7		
T	45.451700000	3.318230000	392.7		
T	45.451580000	3.318240000	392.3		
T	45.451580000	3.318240000	392.3		
T	45.451580000	3.318360000	392.2		
T	45.451580000	3.318390000	392.2		
T	45.451580000	3.318410000	392.3		
T	45.451440000	3.318790000	392.9		
T	45.451260000	3.319240000	393.1		
T	45.451130000	3.319570000	393.2		
T	45.451040000	3.319780000	393.2		
T	45.450820000	3.320240000	393.3		
T	45.450660000	3.320570000	393.5		
T	45.450380000	3.321090000	393.5		
T	45.450180000	3.321470000	393.2		
T	45.449950000	3.321920000	393.0		
